city,district,property_type,area_m2,price_syp,price_usd,source,created_at
damascus,kafr sousa,house,135,651732899,,seed,2026-02-21T16:51:03.560Z
damascus,mazzeh,apartment,184,1084790747,,seed,2025-11-10T15:18:19.560Z
rif dimashq,mleiha,studio,37,118654230,,seed,2025-11-24T23:46:35.560Z
damascus,malki,apartment,152,1787410166,,seed,2025-12-26T03:44:23.560Z
rif dimashq,sahnaya,studio,55,305931365,,seed,2026-01-31T03:34:39.560Z
rif dimashq,mleiha,apartment,137,308710224,,seed,2025-11-29T21:28:02.560Z
rif dimashq,artouz,villa,422,2845365037,,seed,2026-01-04T13:53:53.560Z
damascus,muhajireen,apartment,133,1256066885,,seed,2026-01-15T21:58:10.560Z
rif dimashq,darayya,studio,30,150280382,,seed,2026-02-16T05:13:03.560Z
damascus,shaalaan,apartment,133,1125855195,,seed,2025-12-11T08:03:28.560Z
damascus,baghdad,studio,41,394407265,,seed,2026-01-30T18:09:56.560Z
damascus,khaled ibn al walid,villa,432,6205522179,,seed,2025-12-22T21:01:21.560Z
damascus,malki,apartment,129,1293433185,,seed,2025-11-19T04:46:05.560Z
damascus,mazzeh,studio,47,308833619,,seed,2026-01-13T02:05:06.560Z
rif dimashq,qudsaya project,house,268,1635077883,,seed,2026-02-24T01:46:17.560Z
damascus,baghdad,studio,57,515773362,,seed,2026-02-14T17:41:47.560Z
rif dimashq,sahnaya,house,207,902982640,,seed,2026-02-09T08:25:00.560Z
damascus,shaalaan,apartment,181,2492646323,,seed,2025-11-24T04:56:47.560Z
damascus,abu rummaneh,studio,33,388372283,,seed,2025-12-06T07:28:34.560Z
damascus,khaled ibn al walid,land,181,959376102,,seed,2026-02-08T15:53:06.560Z
damascus,malki,apartment,218,2817473420,,seed,2026-01-13T09:43:39.560Z
damascus,hay al ameen,house,196,1518094434,,seed,2025-11-26T08:35:20.560Z
damascus,shaalaan,apartment,204,1930650368,,seed,2026-01-17T17:16:34.560Z
damascus,rukn al-din,house,139,411173081,,seed,2026-01-01T18:21:59.560Z
rif dimashq,darayya,house,223,1181589837,,seed,2025-12-19T13:10:19.560Z
damascus,hay al ameen,studio,54,484339050,,seed,2026-02-26T13:43:37.560Z
damascus,hay al ameen,apartment,161,1316387870,,seed,2026-02-23T00:41:31.560Z
damascus,shaalaan,apartment,140,1575726372,,seed,2026-02-12T08:57:33.560Z
damascus,khaled ibn al walid,house,127,1044404139,,seed,2025-11-11T21:37:29.560Z
rif dimashq,harasta,house,198,407015910,,seed,2025-11-14T22:18:18.560Z
damascus,hay al ameen,studio,60,553651138,,seed,2026-01-28T11:09:51.560Z
rif dimashq,sahnaya,apartment,122,721621760,,seed,2025-12-17T14:46:17.560Z
damascus,midan,apartment,146,499286959,,seed,2026-01-25T17:38:02.560Z
rif dimashq,jadidat al sheibani,apartment,129,882620242,,seed,2025-12-09T18:52:24.560Z
damascus,malki,apartment,153,2195543880,,seed,2025-11-26T07:53:27.560Z
damascus,kafr sousa,apartment,82,405717206,,seed,2026-01-27T10:59:24.560Z
damascus,khaled ibn al walid,apartment,137,1687435713,,seed,2026-01-31T19:23:42.560Z
rif dimashq,mleiha,studio,41,181460726,,seed,2025-11-26T11:44:33.560Z
rif dimashq,qudsaya project,apartment,74,568195908,,seed,2025-12-10T22:29:33.561Z
rif dimashq,darayya,apartment,124,641759962,,seed,2026-01-26T10:40:00.561Z
damascus,mazzeh,studio,25,132740690,,seed,2026-01-27T03:43:47.561Z
damascus,hay al ameen,apartment,203,1401773884,,seed,2025-11-29T13:52:44.561Z
damascus,baghdad,apartment,220,1907750264,,seed,2026-01-28T12:51:57.561Z
damascus,mashrou dummar,studio,43,397564947,,seed,2025-12-14T20:10:06.561Z
tartus,al raml,apartment,126,334803302,,seed,2025-12-07T11:22:31.561Z
latakia,project 7,studio,47,308696532,,seed,2026-01-21T11:22:10.561Z
homs,al waer,apartment,122,170313798,,seed,2026-01-22T01:38:22.561Z
tartus,al raml,land,255,302721975,,seed,2026-02-27T03:56:16.561Z
aleppo,aziziyeh,studio,44,146736085,,seed,2026-02-01T15:30:08.561Z
aleppo,aziziyeh,house,262,480874800,,seed,2026-01-26T06:05:13.561Z
tartus,al raml,house,173,405197439,,seed,2025-11-23T20:42:54.561Z
hama,al hamidiyah,apartment,168,264687529,,seed,2026-02-25T09:56:40.561Z
hama,al hamidiyah,apartment,166,315814719,,seed,2026-01-13T10:35:45.561Z
tartus,al raml,apartment,151,383338625,,seed,2026-01-27T12:08:34.561Z
aleppo,aziziyeh,studio,45,149362626,,seed,2026-01-06T10:43:58.561Z
hama,al hamidiyah,land,324,244944000,,seed,2025-12-03T14:06:23.561Z
tartus,al raml,apartment,79,201272542,,seed,2026-01-11T07:03:08.561Z
aleppo,aziziyeh,apartment,165,638751641,,seed,2025-12-08T10:14:32.561Z
tartus,al raml,studio,36,113107891,,seed,2026-01-04T03:54:20.561Z
latakia,project 7,apartment,127,634057246,,seed,2026-01-26T21:35:28.561Z
hama,al hamidiyah,apartment,188,288833517,,seed,2025-12-09T02:16:08.561Z
aleppo,aziziyeh,apartment,141,468729546,,seed,2025-11-30T14:44:12.561Z
aleppo,aziziyeh,studio,55,167548434,,seed,2025-11-08T03:55:14.561Z
hama,al hamidiyah,villa,442,1261476454,,seed,2026-01-25T02:46:48.561Z
hama,al hamidiyah,apartment,168,225175823,,seed,2026-01-26T03:25:02.561Z
aleppo,aziziyeh,apartment,90,262511887,,seed,2026-02-15T19:23:36.561Z
tartus,al raml,apartment,122,346181068,,seed,2025-11-26T23:11:04.561Z
aleppo,aziziyeh,apartment,167,705751190,,seed,2025-12-21T13:38:43.561Z
latakia,project 7,land,152,610675200,,seed,2025-12-17T11:06:56.561Z
hama,al hamidiyah,apartment,68,120488268,,seed,2025-12-18T10:01:56.561Z
tartus,al raml,apartment,68,257829136,,seed,2026-01-16T05:54:33.561Z
hama,al hamidiyah,apartment,66,163813736,,seed,2026-01-20T10:46:22.561Z
latakia,project 7,villa,316,2743956661,,seed,2026-02-24T16:04:05.561Z
tartus,al raml,apartment,65,163869350,,seed,2025-11-10T08:17:10.561Z
homs,al waer,apartment,158,304013765,,seed,2026-01-13T06:30:04.561Z
homs,al waer,studio,28,69553670,,seed,2026-01-09T12:51:30.561Z
homs,al waer,apartment,178,284013715,,seed,2026-01-10T12:03:18.561Z
aleppo,aziziyeh,apartment,148,445468913,,seed,2025-12-09T10:05:37.561Z
aleppo,aziziyeh,apartment,149,572290263,,seed,2026-01-07T06:28:42.561Z
tartus,al raml,apartment,133,538348356,,seed,2026-01-24T09:18:25.561Z
homs,al waer,villa,190,753843580,,seed,2026-01-29T01:07:36.561Z
tartus,al raml,apartment,125,385219195,,seed,2025-12-11T22:41:33.561Z
tartus,al raml,apartment,143,364145506,,seed,2026-01-29T04:56:43.561Z
aleppo,aziziyeh,land,257,410656564,,seed,2025-12-12T12:02:54.561Z
aleppo,aziziyeh,apartment,88,268322766,,seed,2025-12-05T04:49:57.561Z
latakia,project 7,house,186,649656541,,seed,2026-01-19T09:43:09.561Z
latakia,project 7,house,90,344667187,,seed,2025-12-09T16:41:04.561Z
latakia,project 7,apartment,83,390467816,,seed,2026-01-06T05:17:51.561Z
latakia,project 7,studio,44,270076539,,seed,2026-01-21T05:13:57.561Z
hama,al hamidiyah,apartment,90,137657687,,seed,2025-11-05T03:57:28.561Z
hama,al hamidiyah,house,154,181573934,,seed,2025-11-07T15:01:55.561Z
latakia,project 7,studio,43,374478785,,seed,2025-11-20T03:27:06.561Z
hama,al hamidiyah,house,116,189680343,,seed,2026-01-13T13:30:45.561Z
aleppo,aziziyeh,apartment,95,315852818,,seed,2026-01-31T14:35:26.561Z
latakia,project 7,land,798,2642935091,,seed,2026-02-04T22:18:51.561Z
aleppo,aziziyeh,house,122,322906154,,seed,2025-12-22T22:07:15.561Z
aleppo,aziziyeh,apartment,149,646175467,,seed,2025-11-04T09:57:51.561Z
aleppo,aziziyeh,apartment,143,411241737,,seed,2026-02-07T17:59:14.561Z
latakia,project 7,studio,46,374854999,,seed,2026-01-15T09:54:54.561Z
aleppo,aziziyeh,studio,43,111397950,,seed,2026-02-20T13:32:22.561Z
tartus,al raml,house,267,720184232,,seed,2025-12-03T01:39:27.561Z
hama,al hamidiyah,house,227,417528297,,seed,2025-11-27T23:10:12.561Z
tartus,al raml,house,147,468342878,,seed,2026-01-17T10:23:02.561Z
tartus,al raml,apartment,88,323541385,,seed,2026-02-13T12:51:40.561Z
hama,al hamidiyah,studio,26,70366725,,seed,2025-11-09T19:11:35.561Z
hama,al hamidiyah,studio,43,107228148,,seed,2026-01-05T12:21:08.561Z
latakia,project 7,apartment,116,789729024,,seed,2026-01-08T08:33:23.561Z
aleppo,aziziyeh,apartment,82,224188592,,seed,2025-11-22T20:05:53.561Z
latakia,project 7,apartment,180,720835200,,seed,2025-11-19T14:58:47.561Z
homs,al waer,house,154,279141947,,seed,2026-02-26T11:49:07.561Z
homs,al waer,land,811,782787294,,seed,2026-03-01T03:56:49.561Z
aleppo,aziziyeh,apartment,150,407036369,,seed,2026-02-27T12:36:55.561Z
hama,al hamidiyah,house,181,315803192,,seed,2026-02-21T16:59:07.561Z
hama,al hamidiyah,land,286,256585954,,seed,2025-12-11T12:15:02.561Z
aleppo,aziziyeh,apartment,182,709114770,,seed,2025-12-09T06:30:51.561Z
aleppo,aziziyeh,apartment,145,380651419,,seed,2026-01-10T17:48:31.561Z
aleppo,aziziyeh,apartment,153,554840298,,seed,2026-01-03T08:49:11.561Z
latakia,project 7,apartment,67,301228310,,seed,2026-01-05T15:36:10.561Z
aleppo,aziziyeh,land,779,1183365117,,seed,2026-01-17T12:40:06.561Z
aleppo,aziziyeh,house,139,400401855,,seed,2026-02-02T16:38:47.561Z
homs,al waer,apartment,72,150857323,,seed,2025-11-09T03:48:32.561Z
homs,al waer,studio,54,95794388,,seed,2025-12-01T14:37:57.561Z
aleppo,aziziyeh,apartment,63,239505277,,seed,2025-12-12T07:50:29.561Z
hama,al hamidiyah,house,123,243499914,,seed,2026-02-16T05:39:32.561Z
aleppo,aziziyeh,house,171,461455418,,seed,2026-03-01T06:12:01.561Z
aleppo,aziziyeh,house,198,597951839,,seed,2025-12-20T07:40:40.561Z
aleppo,aziziyeh,land,422,719157608,,seed,2026-01-10T03:02:03.561Z
aleppo,aziziyeh,house,181,649607199,,seed,2025-12-02T07:49:20.561Z
hama,al hamidiyah,apartment,117,195297730,,seed,2025-11-04T10:24:52.561Z
aleppo,aziziyeh,apartment,120,332131944,,seed,2026-01-08T04:36:36.561Z
aleppo,aziziyeh,apartment,144,329337363,,seed,2025-11-23T17:06:57.561Z
homs,al waer,villa,461,1841148079,,seed,2026-01-23T12:45:43.561Z
homs,al waer,land,363,324292372,,seed,2026-02-08T09:51:52.561Z
hama,al hamidiyah,apartment,162,255342853,,seed,2025-11-04T12:30:24.561Z
hama,al hamidiyah,house,207,328704139,,seed,2026-01-25T20:51:31.561Z
aleppo,aziziyeh,villa,341,2117844352,,seed,2025-11-22T17:52:34.561Z
aleppo,aziziyeh,apartment,77,193936152,,seed,2026-01-12T20:26:47.561Z
latakia,project 7,apartment,140,841169445,,seed,2026-02-21T07:11:00.561Z
tartus,al raml,villa,330,1298594101,,seed,2026-02-07T02:08:56.561Z
tartus,al raml,house,155,518101262,,seed,2026-01-01T07:53:04.561Z
hama,al hamidiyah,apartment,180,323609905,,seed,2025-11-15T02:41:01.561Z
aleppo,aziziyeh,house,229,511913218,,seed,2026-02-10T19:43:42.561Z
homs,al waer,apartment,153,186058656,,seed,2026-02-02T19:39:59.561Z
homs,al waer,villa,423,1193072736,,seed,2026-01-19T00:04:56.561Z
homs,al waer,apartment,76,100035000,,seed,2025-11-23T04:12:14.561Z
hama,al hamidiyah,apartment,134,178141275,,seed,2025-12-24T23:49:50.561Z
aleppo,aziziyeh,apartment,146,377524369,,seed,2025-12-25T02:36:17.561Z
aleppo,aziziyeh,land,718,946413750,,seed,2026-02-27T03:16:56.561Z
aleppo,aziziyeh,apartment,172,555319000,,seed,2025-11-06T21:48:05.561Z
aleppo,aziziyeh,apartment,156,436416488,,seed,2026-02-15T07:40:25.561Z
aleppo,aziziyeh,apartment,185,625712368,,seed,2025-11-29T22:44:53.561Z
latakia,project 7,house,171,865580753,,seed,2025-12-15T23:31:20.561Z
tartus,al raml,apartment,100,378306591,,seed,2026-01-23T12:46:57.561Z
aleppo,aziziyeh,land,784,1418558001,,seed,2026-01-06T21:46:39.561Z
homs,al waer,land,690,938952000,,seed,2026-02-17T23:45:18.561Z
latakia,project 7,house,224,875823936,,seed,2025-11-13T18:57:28.561Z
latakia,project 7,land,613,1697896061,,seed,2026-02-25T18:27:54.561Z
aleppo,aziziyeh,villa,365,1577854090,,seed,2025-11-12T16:53:34.561Z
tartus,al raml,studio,45,150310125,,seed,2025-12-02T20:12:28.561Z
aleppo,aziziyeh,apartment,171,515471825,,seed,2025-11-30T04:13:27.561Z
latakia,project 7,house,156,721503386,,seed,2025-12-28T13:37:44.561Z
hama,al hamidiyah,apartment,83,125330309,,seed,2026-01-26T04:26:35.561Z
aleppo,aziziyeh,house,141,325323622,,seed,2026-01-13T15:35:02.561Z
homs,al waer,apartment,187,254690248,,seed,2025-11-11T12:03:52.561Z
homs,al waer,house,180,231752493,,seed,2025-12-24T15:07:52.561Z
aleppo,aziziyeh,apartment,133,389619406,,seed,2026-02-10T13:26:36.561Z
hama,al hamidiyah,house,115,190407175,,seed,2026-02-01T03:13:32.561Z
aleppo,aziziyeh,house,116,316073491,,seed,2025-12-20T02:01:40.561Z
aleppo,aziziyeh,land,508,1113920438,,seed,2026-02-08T08:34:38.561Z
aleppo,aziziyeh,apartment,184,535084411,,seed,2026-01-30T02:09:03.561Z
tartus,al raml,villa,483,2323831180,,seed,2025-11-20T15:10:54.561Z
tartus,al raml,apartment,190,528900073,,seed,2025-11-22T16:44:42.561Z
hama,al hamidiyah,house,101,169447429,,seed,2025-12-22T09:34:09.561Z
tartus,al raml,house,229,760691889,,seed,2026-01-20T18:42:59.561Z
tartus,al raml,apartment,105,387010801,,seed,2025-11-13T14:32:44.561Z
homs,al waer,studio,40,68564760,,seed,2026-02-23T20:56:08.561Z
aleppo,aziziyeh,house,100,254257112,,seed,2026-02-22T01:30:11.561Z
hama,al hamidiyah,land,703,522935291,,seed,2025-11-25T22:31:42.561Z
homs,al waer,apartment,139,171688491,,seed,2026-02-08T13:16:50.561Z
aleppo,aziziyeh,studio,35,161595000,,seed,2026-02-11T18:20:37.561Z
latakia,project 7,house,250,933120000,,seed,2026-01-23T00:35:30.561Z
tartus,al raml,apartment,177,389991933,,seed,2026-01-29T16:33:12.561Z
hama,al hamidiyah,apartment,94,155257372,,seed,2026-01-19T09:05:40.561Z
aleppo,aziziyeh,land,602,836637388,,seed,2026-01-18T17:46:30.561Z
homs,al waer,house,106,172367896,,seed,2025-11-28T11:17:32.561Z
tartus,al raml,apartment,146,385341733,,seed,2026-01-24T17:26:25.561Z
hama,al hamidiyah,apartment,90,177192887,,seed,2025-11-18T07:34:38.561Z
latakia,project 7,house,226,848401236,,seed,2025-11-25T11:21:25.561Z
aleppo,aziziyeh,house,110,234450506,,seed,2025-11-12T06:35:27.561Z
homs,al waer,house,175,309246539,,seed,2025-12-17T16:40:25.561Z
aleppo,aziziyeh,apartment,119,373107898,,seed,2025-11-18T15:31:48.561Z
tartus,al raml,apartment,188,476072615,,seed,2025-12-05T12:03:15.561Z
homs,al waer,house,257,368847049,,seed,2025-11-20T01:10:55.561Z
aleppo,aziziyeh,apartment,132,436365680,,seed,2025-11-16T00:52:42.561Z
homs,al waer,house,94,153847514,,seed,2026-01-10T04:03:46.561Z
latakia,project 7,house,206,1014527386,,seed,2025-11-11T21:11:44.561Z
aleppo,aziziyeh,apartment,151,528207835,,seed,2026-01-15T13:45:58.561Z
hama,al hamidiyah,land,762,622823956,,seed,2026-01-14T21:57:11.561Z
latakia,project 7,studio,51,332862722,,seed,2025-11-28T16:48:24.561Z
tartus,al raml,apartment,143,439447579,,seed,2026-01-04T23:10:49.561Z
tartus,al raml,house,186,379087532,,seed,2026-01-23T19:44:05.561Z
latakia,project 7,studio,43,200756463,,seed,2025-12-01T12:00:49.561Z
latakia,project 7,apartment,79,453850756,,seed,2025-12-03T17:00:47.561Z
latakia,project 7,house,114,662134500,,seed,2025-12-05T11:33:21.561Z
tartus,al raml,studio,33,97371074,,seed,2026-01-07T12:27:49.561Z
latakia,project 7,apartment,172,860228909,,seed,2025-11-21T13:29:35.561Z
aleppo,aziziyeh,apartment,116,347556834,,seed,2026-02-24T07:14:25.561Z
homs,al waer,apartment,116,256889594,,seed,2026-01-08T15:31:38.561Z
aleppo,aziziyeh,land,767,1715327090,,seed,2026-01-15T12:02:45.561Z
tartus,al raml,apartment,174,526225527,,seed,2025-11-17T21:41:57.561Z
tartus,al raml,apartment,136,307546088,,seed,2025-12-25T05:24:56.561Z
tartus,al raml,house,100,254460563,,seed,2025-12-26T07:18:12.561Z
latakia,project 7,house,235,931860963,,seed,2026-02-18T07:49:04.561Z
latakia,project 7,apartment,145,933586560,,seed,2026-02-20T23:00:05.561Z
hama,al hamidiyah,land,482,557839182,,seed,2026-02-09T13:44:32.561Z
aleppo,aziziyeh,studio,47,177342545,,seed,2026-01-07T08:14:47.561Z
homs,al waer,apartment,150,233447788,,seed,2026-01-03T14:52:32.561Z
homs,al waer,apartment,162,271547947,,seed,2026-01-17T01:41:39.561Z
aleppo,aziziyeh,apartment,96,222474988,,seed,2025-11-10T01:47:15.561Z
aleppo,aziziyeh,house,218,541954559,,seed,2026-02-05T01:32:34.561Z
aleppo,aziziyeh,studio,48,148989235,,seed,2025-12-31T13:13:13.561Z
aleppo,aziziyeh,apartment,97,200290248,,seed,2025-11-22T11:06:48.561Z
hama,al hamidiyah,house,238,280257154,,seed,2025-12-11T16:23:46.561Z
homs,al waer,apartment,127,240486273,,seed,2025-12-18T07:51:17.561Z
homs,al waer,house,197,339308464,,seed,2026-02-28T22:41:27.561Z
aleppo,aziziyeh,land,814,1848780360,,seed,2026-02-22T08:34:39.561Z
aleppo,aziziyeh,house,256,619144201,,seed,2025-11-07T03:05:53.561Z
hama,al hamidiyah,house,112,214881422,,seed,2025-12-16T15:53:47.561Z
aleppo,aziziyeh,apartment,100,258975308,,seed,2025-12-10T05:15:02.561Z
aleppo,aziziyeh,apartment,168,437040572,,seed,2026-02-10T16:55:35.561Z
hama,al hamidiyah,apartment,144,276141146,,seed,2026-02-11T11:35:13.561Z
aleppo,aziziyeh,land,691,1355420343,,seed,2025-12-11T21:32:32.561Z
homs,al waer,apartment,61,104452611,,seed,2025-11-21T18:19:54.561Z
hama,al hamidiyah,house,105,130126500,,seed,2026-01-16T20:44:37.561Z
aleppo,aziziyeh,apartment,97,316877408,,seed,2025-12-27T02:05:20.561Z
latakia,project 7,apartment,185,1248983413,,seed,2025-11-13T10:08:19.561Z
homs,al waer,house,173,182636100,,seed,2026-01-23T00:40:01.561Z
latakia,project 7,land,367,1283007829,,seed,2025-12-31T07:43:46.561Z
aleppo,aziziyeh,apartment,74,182325335,,seed,2025-12-23T04:41:46.561Z
homs,al waer,house,109,176895709,,seed,2025-12-14T08:16:42.561Z
latakia,project 7,house,252,1246454066,,seed,2025-12-07T22:06:56.561Z
tartus,al raml,studio,46,158764336,,seed,2025-12-23T09:19:41.561Z
hama,al hamidiyah,apartment,177,284511033,,seed,2025-11-09T11:46:27.561Z
aleppo,aziziyeh,house,129,403078636,,seed,2025-12-22T06:14:11.561Z
homs,al waer,apartment,103,166723802,,seed,2025-12-22T17:20:27.561Z
homs,al waer,apartment,171,340888582,,seed,2026-02-13T10:21:21.561Z
homs,al waer,apartment,80,163233411,,seed,2025-11-13T09:26:00.561Z
aleppo,aziziyeh,apartment,83,177826463,,seed,2025-12-12T00:31:07.561Z
homs,al waer,house,218,306442987,,seed,2025-12-19T06:15:40.561Z
aleppo,aziziyeh,apartment,127,441596112,,seed,2026-01-23T23:14:23.561Z
hama,al hamidiyah,house,262,526683853,,seed,2025-11-13T15:51:05.561Z
aleppo,aziziyeh,apartment,173,603216600,,seed,2026-01-19T16:41:36.561Z
aleppo,aziziyeh,villa,416,2355938770,,seed,2026-02-28T05:49:23.561Z
aleppo,aziziyeh,land,598,1363497646,,seed,2026-02-17T00:09:37.561Z
aleppo,aziziyeh,land,224,297564520,,seed,2026-02-13T06:59:51.561Z
homs,al waer,apartment,60,116685892,,seed,2026-01-01T11:00:12.561Z
aleppo,aziziyeh,house,246,786584467,,seed,2026-01-25T06:25:04.561Z
hama,al hamidiyah,apartment,186,294863973,,seed,2026-02-02T11:10:43.561Z
latakia,project 7,villa,377,3198059850,,seed,2026-03-01T09:43:38.561Z
hama,al hamidiyah,apartment,99,209317551,,seed,2025-11-25T13:15:29.561Z
aleppo,aziziyeh,apartment,118,400239827,,seed,2025-11-07T02:25:49.561Z
latakia,project 7,apartment,172,996140969,,seed,2025-12-14T08:10:40.561Z
aleppo,aziziyeh,land,843,1354231243,,seed,2026-02-19T04:24:12.561Z
aleppo,aziziyeh,land,239,398049186,,seed,2025-11-13T21:10:45.561Z
tartus,al raml,apartment,149,484216460,,seed,2026-01-30T12:58:51.561Z
latakia,project 7,apartment,172,730753159,,seed,2025-12-17T23:09:53.561Z
aleppo,aziziyeh,house,192,406551230,,seed,2026-02-13T20:30:08.561Z
latakia,project 7,villa,439,3209042925,,seed,2026-02-16T21:15:28.561Z
hama,al hamidiyah,apartment,138,271040969,,seed,2026-01-24T12:29:21.561Z
tartus,al raml,house,110,338194115,,seed,2026-01-22T21:48:43.561Z
latakia,project 7,apartment,133,923337924,,seed,2025-12-04T01:53:34.561Z
aleppo,aziziyeh,apartment,101,306145261,,seed,2025-12-02T10:26:05.561Z
aleppo,aziziyeh,land,352,611139276,,seed,2026-02-21T16:33:19.561Z
latakia,project 7,studio,45,199616400,,seed,2026-02-03T23:53:47.561Z
homs,al waer,villa,363,1331037676,,seed,2025-11-27T19:24:21.561Z
homs,al waer,apartment,85,167550667,,seed,2026-02-19T14:00:59.561Z
latakia,project 7,apartment,164,854284576,,seed,2026-03-01T13:26:24.561Z
hama,al hamidiyah,house,260,391380898,,seed,2026-01-28T22:00:05.561Z
tartus,al raml,apartment,94,326486949,,seed,2026-01-31T14:18:21.561Z
aleppo,aziziyeh,apartment,134,321194221,,seed,2025-12-22T00:44:27.561Z
hama,al hamidiyah,house,109,219883737,,seed,2026-01-14T12:23:24.561Z
homs,al waer,studio,51,103213016,,seed,2026-02-26T09:29:09.561Z
latakia,project 7,apartment,114,766728822,,seed,2026-01-16T20:10:01.561Z
hama,al hamidiyah,apartment,172,373327210,,seed,2026-02-21T09:58:16.561Z
homs,al waer,villa,378,887846858,,seed,2026-01-17T00:37:39.561Z
homs,al waer,house,105,129354116,,seed,2025-11-15T18:18:49.561Z
aleppo,aziziyeh,apartment,187,623797375,,seed,2026-01-18T20:50:02.561Z
tartus,al raml,house,140,315898571,,seed,2026-02-03T18:27:02.561Z
hama,al hamidiyah,studio,43,119480130,,seed,2026-02-20T08:31:31.561Z
latakia,project 7,apartment,176,984515669,,seed,2025-11-06T01:34:20.561Z
hama,al hamidiyah,apartment,135,221282092,,seed,2026-01-16T09:39:39.561Z
homs,al waer,apartment,104,184649139,,seed,2025-12-17T08:08:39.561Z
homs,al waer,house,264,383690773,,seed,2026-02-01T10:54:57.561Z
aleppo,aziziyeh,villa,384,1384416000,,seed,2025-12-30T16:24:40.561Z
homs,al waer,studio,49,132043247,,seed,2025-12-29T01:34:43.561Z
hama,al hamidiyah,land,592,805593600,,seed,2025-12-30T23:09:08.561Z
latakia,project 7,apartment,60,323287066,,seed,2025-12-25T06:57:27.561Z
aleppo,aziziyeh,apartment,130,406136455,,seed,2026-01-05T16:11:29.561Z
aleppo,aziziyeh,studio,50,187449100,,seed,2025-12-16T15:03:40.561Z
latakia,project 7,land,817,2515810739,,seed,2025-12-22T09:32:14.561Z
homs,al waer,apartment,90,167145498,,seed,2025-11-05T07:02:28.561Z
tartus,al raml,apartment,150,501814101,,seed,2026-02-06T18:16:07.561Z
tartus,al raml,house,246,597115526,,seed,2026-03-01T04:55:45.561Z
hama,al hamidiyah,house,270,404804736,,seed,2026-02-28T04:58:39.561Z
latakia,project 7,apartment,131,594488287,,seed,2025-11-17T13:21:35.561Z
tartus,al raml,house,261,857639562,,seed,2025-11-29T16:40:42.561Z
latakia,project 7,house,259,971742882,,seed,2026-02-27T09:13:03.561Z
latakia,project 7,apartment,89,490621652,,seed,2025-11-04T09:04:39.561Z
aleppo,aziziyeh,house,97,262413739,,seed,2025-12-26T08:33:26.561Z
latakia,project 7,house,166,587469006,,seed,2026-02-24T00:01:20.561Z
homs,al waer,apartment,103,274097585,,seed,2026-02-16T19:51:03.561Z
aleppo,aziziyeh,apartment,145,337112537,,seed,2026-01-25T18:26:43.561Z
latakia,project 7,apartment,92,443603206,,seed,2025-12-22T02:31:32.561Z
tartus,al raml,apartment,113,355503657,,seed,2026-03-03T06:32:15.561Z
tartus,al raml,apartment,66,191097869,,seed,2026-01-14T17:00:27.561Z
aleppo,aziziyeh,villa,208,1229820506,,seed,2025-12-07T13:36:14.561Z
latakia,project 7,apartment,67,331164929,,seed,2025-12-24T06:14:23.561Z
homs,al waer,house,220,370833791,,seed,2025-12-09T08:06:09.561Z
aleppo,aziziyeh,house,110,324630438,,seed,2026-01-20T04:30:20.561Z
hama,al hamidiyah,house,173,253387737,,seed,2026-01-22T20:01:50.561Z
aleppo,aziziyeh,house,91,305035651,,seed,2026-03-03T09:21:31.561Z
hama,al hamidiyah,land,230,301932023,,seed,2026-02-03T18:55:12.561Z
aleppo,aziziyeh,apartment,117,258423750,,seed,2026-02-05T08:39:18.561Z
tartus,al raml,house,261,674973738,,seed,2025-12-24T15:50:22.561Z
hama,al hamidiyah,villa,350,1273163564,,seed,2025-12-08T21:57:46.561Z
homs,al waer,apartment,144,246699050,,seed,2026-02-12T15:35:29.561Z
homs,al waer,apartment,155,227920527,,seed,2025-11-14T03:39:04.561Z
homs,al waer,apartment,95,225018736,,seed,2025-12-14T20:28:56.561Z
hama,al hamidiyah,house,254,314782200,,seed,2025-12-28T08:17:03.561Z
tartus,al raml,apartment,158,418541558,,seed,2026-01-01T09:07:35.561Z
latakia,project 7,land,192,555988095,,seed,2025-11-17T17:42:16.561Z
aleppo,aziziyeh,apartment,134,422349234,,seed,2026-02-04T20:50:40.561Z
tartus,al raml,studio,52,219072583,,seed,2025-12-01T14:07:49.561Z
homs,al waer,house,245,279245839,,seed,2026-02-01T00:30:59.561Z
homs,al waer,studio,28,42284124,,seed,2025-12-12T19:09:35.561Z
latakia,project 7,apartment,188,883405229,,seed,2026-02-06T12:23:48.561Z
hama,al hamidiyah,studio,34,62077295,,seed,2026-02-05T11:35:13.561Z
latakia,project 7,house,227,1181719078,,seed,2026-02-27T10:07:42.561Z
hama,al hamidiyah,studio,31,83646934,,seed,2025-11-13T22:53:48.561Z
homs,al waer,apartment,139,264505157,,seed,2025-12-25T14:38:46.561Z
hama,al hamidiyah,apartment,132,207661975,,seed,2026-01-14T21:18:28.561Z
homs,al waer,apartment,111,168989726,,seed,2025-11-19T10:32:22.561Z
hama,al hamidiyah,house,249,514309500,,seed,2026-02-27T19:40:10.561Z
hama,al hamidiyah,studio,37,92573854,,seed,2026-02-17T14:47:00.561Z
